"","ID","Trial","Timestamp","Datastring","condition","counterbalance","debugID","phase","word","submit_time","key_onsets","key_ids","start_cue","word_count","key_codes","start_time","experiment"
"1","1000","14",1600089420788,"{""word"": ""head"", ""word_submit_time"": 2877, ""key_onsets"": [1916, 2007, 2129, 2384], ""key_ids"": [""H"", ""E"", ""A"", ""D""], ""start_cue"": ""BODY"", ""word_count"": 1, ""key_codes"": [72, 69, 65, 68], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","head",2877,"[1916,2007,2129,2384]","[""H"",""E"",""A"",""D""]","BODY",1,"[72,69,65,68]",1600089417911,"carver_orig"
"2","1000","15",1600089425067,"{""word"": ""shoulders"", ""word_submit_time"": 7156, ""key_onsets"": [4354, 4699, 5055, 5258, 5533, 6006, 6165, 6313, 6501], ""key_ids"": [""S"", ""H"", ""O"", ""U"", ""L"", ""D"", ""E"", ""R"", ""S""], ""start_cue"": ""BODY"", ""word_count"": 2, ""key_codes"": [83, 72, 79, 85, 76, 68, 69, 82, 83], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","shoulders",7156,"[4354,4699,5055,5258,5533,6006,6165,6313,6501]","[""S"",""H"",""O"",""U"",""L"",""D"",""E"",""R"",""S""]","BODY",2,"[83,72,79,85,76,68,69,82,83]",1600089417911,"carver_orig"
"3","1000","16",1600089428747,"{""word"": ""shampoo"", ""word_submit_time"": 10836, ""key_onsets"": [8646, 8924, 9039, 9221, 9634, 9972, 10101], ""key_ids"": [""S"", ""H"", ""A"", ""M"", ""P"", ""O"", ""O""], ""start_cue"": ""BODY"", ""word_count"": 3, ""key_codes"": [83, 72, 65, 77, 80, 79, 79], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","shampoo",10836,"[8646,8924,9039,9221,9634,9972,10101]","[""S"",""H"",""A"",""M"",""P"",""O"",""O""]","BODY",3,"[83,72,65,77,80,79,79]",1600089417911,"carver_orig"
"4","1000","17",1600089432876,"{""word"": ""hair"", ""word_submit_time"": 14965, ""key_onsets"": [13694, 13813, 14359, 14656], ""key_ids"": [""H"", ""A"", ""I"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 4, ""key_codes"": [72, 65, 73, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","hair",14965,"[13694,13813,14359,14656]","[""H"",""A"",""I"",""R""]","BODY",4,"[72,65,73,82]",1600089417911,"carver_orig"
"5","1000","18",1600089436900,"{""word"": ""brush"", ""word_submit_time"": 18989, ""key_onsets"": [17463, 17767, 17962, 18144, 18430], ""key_ids"": [""B"", ""R"", ""U"", ""S"", ""H""], ""start_cue"": ""BODY"", ""word_count"": 5, ""key_codes"": [66, 82, 85, 83, 72], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","brush",18989,"[17463,17767,17962,18144,18430]","[""B"",""R"",""U"",""S"",""H""]","BODY",5,"[66,82,85,83,72]",1600089417911,"carver_orig"
"6","1000","19",1600089439474,"{""word"": ""horse"", ""word_submit_time"": 21563, ""key_onsets"": [19989, 20335, 20529, 20769, 20950], ""key_ids"": [""H"", ""O"", ""R"", ""S"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 6, ""key_codes"": [72, 79, 82, 83, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","horse",21563,"[19989,20335,20529,20769,20950]","[""H"",""O"",""R"",""S"",""E""]","BODY",6,"[72,79,82,83,69]",1600089417911,"carver_orig"
"7","1000","20",1600089442927,"{""word"": ""saddle"", ""word_submit_time"": 25016, ""key_onsets"": [23095, 23453, 23827, 23946, 24144, 24248], ""key_ids"": [""S"", ""A"", ""D"", ""D"", ""L"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 7, ""key_codes"": [83, 65, 68, 68, 76, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","saddle",25016,"[23095,23453,23827,23946,24144,24248]","[""S"",""A"",""D"",""D"",""L"",""E""]","BODY",7,"[83,65,68,68,76,69]",1600089417911,"carver_orig"
"8","1000","21",1600089447501,"{""word"": ""minecraft"", ""word_submit_time"": 29590, ""key_onsets"": [26789, 27056, 27340, 27520, 28159, 28383, 28521, 28786, 29201], ""key_ids"": [""M"", ""I"", ""N"", ""E"", ""C"", ""R"", ""A"", ""F"", ""T""], ""start_cue"": ""BODY"", ""word_count"": 8, ""key_codes"": [77, 73, 78, 69, 67, 82, 65, 70, 84], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","minecraft",29590,"[26789,27056,27340,27520,28159,28383,28521,28786,29201]","[""M"",""I"",""N"",""E"",""C"",""R"",""A"",""F"",""T""]","BODY",8,"[77,73,78,69,67,82,65,70,84]",1600089417911,"carver_orig"
"9","1000","22",1600089450195,"{""word"": ""block"", ""word_submit_time"": 32284, ""key_onsets"": [30832, 31023, 31161, 31392, 31704], ""key_ids"": [""B"", ""L"", ""O"", ""C"", ""K""], ""start_cue"": ""BODY"", ""word_count"": 9, ""key_codes"": [66, 76, 79, 67, 75], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","block",32284,"[30832,31023,31161,31392,31704]","[""B"",""L"",""O"",""C"",""K""]","BODY",9,"[66,76,79,67,75]",1600089417911,"carver_orig"
"10","1000","23",1600089453106,"{""word"": ""road"", ""word_submit_time"": 35195, ""key_onsets"": [34002, 34160, 34434, 34714], ""key_ids"": [""R"", ""O"", ""A"", ""D""], ""start_cue"": ""BODY"", ""word_count"": 10, ""key_codes"": [82, 79, 65, 68], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","road",35195,"[34002,34160,34434,34714]","[""R"",""O"",""A"",""D""]","BODY",10,"[82,79,65,68]",1600089417911,"carver_orig"
"11","1000","24",1600089455278,"{""word"": ""car"", ""word_submit_time"": 37367, ""key_onsets"": [36654, 36751, 37031], ""key_ids"": [""C"", ""A"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 11, ""key_codes"": [67, 65, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","car",37367,"[36654,36751,37031]","[""C"",""A"",""R""]","BODY",11,"[67,65,82]",1600089417911,"carver_orig"
"12","1000","25",1600089458357,"{""word"": ""seat"", ""word_submit_time"": 40446, ""key_onsets"": [39409, 39707, 39807, 40318], ""key_ids"": [""S"", ""E"", ""A"", ""T""], ""start_cue"": ""BODY"", ""word_count"": 12, ""key_codes"": [83, 69, 65, 84], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","seat",40446,"[39409,39707,39807,40318]","[""S"",""E"",""A"",""T""]","BODY",12,"[83,69,65,84]",1600089417911,"carver_orig"
"13","1000","26",1600089462135,"{""word"": ""chair"", ""word_submit_time"": 44224, ""key_onsets"": [42184, 42396, 42489, 43438, 43608], ""key_ids"": [""C"", ""H"", ""A"", ""I"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 13, ""key_codes"": [67, 72, 65, 73, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","chair",44224,"[42184,42396,42489,43438,43608]","[""C"",""H"",""A"",""I"",""R""]","BODY",13,"[67,72,65,73,82]",1600089417911,"carver_orig"
"14","1000","27",1600089465910,"{""word"": ""sit"", ""word_submit_time"": 47999, ""key_onsets"": [46897, 47382, 47729], ""key_ids"": [""S"", ""I"", ""T""], ""start_cue"": ""BODY"", ""word_count"": 14, ""key_codes"": [83, 73, 84], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","sit",47999,"[46897,47382,47729]","[""S"",""I"",""T""]","BODY",14,"[83,73,84]",1600089417911,"carver_orig"
"15","1000","28",1600089481957,"{""word"": ""stand"", ""word_submit_time"": 64046, ""key_onsets"": [50477, 51434, 51791, 52220, 52748, 53557, 53700, 53890, 54221, 54802, 54959, 55556, 55726, 55967, 56992, 57505, 57538, 57570, 57602, 57635, 57668, 57700, 57733, 57766, 57799, 57832, 57865, 62575, 63003, 63130, 63470, 63679], ""key_ids"": [""C"", ""O"", ""M"", ""F"", ""Y"", ""\b"", ""\b"", ""\b"", ""\b"", ""U"", ""S"", ""T"", ""I"", ""O"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""\b"", ""S"", ""T"", ""A"", ""N"", ""D""], ""start_cue"": ""BODY"", ""word_count"": 15, ""key_codes"": [67, 79, 77, 70, 89, 8, 8, 8, 8, 85, 83, 84, 73, 79, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 83, 84, 65, 78, 68], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","stand",64046,"[50477,51434,51791,52220,52748,53557,53700,53890,54221,54802,54959,55556,55726,55967,56992,57505,57538,57570,57602,57635,57668,57700,57733,57766,57799,57832,57865,62575,63003,63130,63470,63679]","[""C"",""O"",""M"",""F"",""Y"",""\b"",""\b"",""\b"",""\b"",""U"",""S"",""T"",""I"",""O"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""S"",""T"",""A"",""N"",""D""]","BODY",15,"[67,79,77,70,89,8,8,8,8,85,83,84,73,79,8,8,8,8,8,8,8,8,8,8,8,8,8,83,84,65,78,68]",1600089417911,"carver_orig"
"16","1000","29",1600089487320,"{""word"": ""walk"", ""word_submit_time"": 69409, ""key_onsets"": [68168, 68311, 68705, 68881], ""key_ids"": [""W"", ""A"", ""L"", ""K""], ""start_cue"": ""BODY"", ""word_count"": 16, ""key_codes"": [87, 65, 76, 75], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","walk",69409,"[68168,68311,68705,68881]","[""W"",""A"",""L"",""K""]","BODY",16,"[87,65,76,75]",1600089417911,"carver_orig"
"17","1000","30",1600089492472,"{""word"": ""run"", ""word_submit_time"": 74561, ""key_onsets"": [71813, 72457, 72595, 72944, 73197, 74208, 74435], ""key_ids"": [""D"", ""\b"", ""R"", ""U"", ""M"", ""\b"", ""N""], ""start_cue"": ""BODY"", ""word_count"": 17, ""key_codes"": [68, 8, 82, 85, 77, 8, 78], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","run",74561,"[71813,72457,72595,72944,73197,74208,74435]","[""D"",""\b"",""R"",""U"",""M"",""\b"",""N""]","BODY",17,"[68,8,82,85,77,8,78]",1600089417911,"carver_orig"
"18","1000","31",1600089495947,"{""word"": ""marathon"", ""word_submit_time"": 78036, ""key_onsets"": [75700, 75817, 76045, 76164, 76506, 76990, 77192, 77569], ""key_ids"": [""M"", ""A"", ""R"", ""A"", ""T"", ""H"", ""O"", ""N""], ""start_cue"": ""BODY"", ""word_count"": 18, ""key_codes"": [77, 65, 82, 65, 84, 72, 79, 78], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","marathon",78036,"[75700,75817,76045,76164,76506,76990,77192,77569]","[""M"",""A"",""R"",""A"",""T"",""H"",""O"",""N""]","BODY",18,"[77,65,82,65,84,72,79,78]",1600089417911,"carver_orig"
"19","1000","32",1600089500108,"{""word"": ""medal"", ""word_submit_time"": 82197, ""key_onsets"": [80147, 80298, 80848, 81169, 81551], ""key_ids"": [""M"", ""E"", ""D"", ""A"", ""L""], ""start_cue"": ""BODY"", ""word_count"": 19, ""key_codes"": [77, 69, 68, 65, 76], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","medal",82197,"[80147,80298,80848,81169,81551]","[""M"",""E"",""D"",""A"",""L""]","BODY",19,"[77,69,68,65,76]",1600089417911,"carver_orig"
"20","1000","33",1600089504426,"{""word"": ""olimpics"", ""word_submit_time"": 86515, ""key_onsets"": [84201, 84393, 84619, 84909, 85276, 85543, 85741, 86063], ""key_ids"": [""O"", ""L"", ""I"", ""M"", ""P"", ""I"", ""C"", ""S""], ""start_cue"": ""BODY"", ""word_count"": 20, ""key_codes"": [79, 76, 73, 77, 80, 73, 67, 83], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","olimpics",86515,"[84201,84393,84619,84909,85276,85543,85741,86063]","[""O"",""L"",""I"",""M"",""P"",""I"",""C"",""S""]","BODY",20,"[79,76,73,77,80,73,67,83]",1600089417911,"carver_orig"
"21","1000","34",1600089512863,"{""word"": ""snowboarding"", ""word_submit_time"": 94952, ""key_onsets"": [91213, 91470, 91777, 91972, 92444, 92826, 92934, 93195, 93463, 93672, 93887, 94074], ""key_ids"": [""S"", ""N"", ""O"", ""W"", ""B"", ""O"", ""A"", ""R"", ""D"", ""I"", ""N"", ""G""], ""start_cue"": ""BODY"", ""word_count"": 21, ""key_codes"": [83, 78, 79, 87, 66, 79, 65, 82, 68, 73, 78, 71], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","snowboarding",94952,"[91213,91470,91777,91972,92444,92826,92934,93195,93463,93672,93887,94074]","[""S"",""N"",""O"",""W"",""B"",""O"",""A"",""R"",""D"",""I"",""N"",""G""]","BODY",21,"[83,78,79,87,66,79,65,82,68,73,78,71]",1600089417911,"carver_orig"
"22","1000","35",1600089517018,"{""word"": ""ice"", ""word_submit_time"": 99107, ""key_onsets"": [98389, 98657, 98774], ""key_ids"": [""I"", ""C"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 22, ""key_codes"": [73, 67, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","ice",99107,"[98389,98657,98774]","[""I"",""C"",""E""]","BODY",22,"[73,67,69]",1600089417911,"carver_orig"
"23","1000","36",1600089524755,"{""word"": ""coffee"", ""word_submit_time"": 106844, ""key_onsets"": [101583, 101875, 102699, 102950, 105169, 105366, 105632, 105775, 106011, 106172], ""key_ids"": [""S"", ""L"", ""\b"", ""\b"", ""C"", ""O"", ""F"", ""F"", ""E"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 23, ""key_codes"": [83, 76, 8, 8, 67, 79, 70, 70, 69, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","coffee",106844,"[101583,101875,102699,102950,105169,105366,105632,105775,106011,106172]","[""S"",""L"",""\b"",""\b"",""C"",""O"",""F"",""F"",""E"",""E""]","BODY",23,"[83,76,8,8,67,79,70,70,69,69]",1600089417911,"carver_orig"
"24","1000","37",1600089526930,"{""word"": ""tea"", ""word_submit_time"": 109019, ""key_onsets"": [108327, 108456, 108705], ""key_ids"": [""T"", ""E"", ""A""], ""start_cue"": ""BODY"", ""word_count"": 24, ""key_codes"": [84, 69, 65], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","tea",109019,"[108327,108456,108705]","[""T"",""E"",""A""]","BODY",24,"[84,69,65]",1600089417911,"carver_orig"
"25","1000","38",1600089531345,"{""word"": ""dinner"", ""word_submit_time"": 113434, ""key_onsets"": [112067, 112392, 112650, 112788, 112897, 113054], ""key_ids"": [""D"", ""I"", ""N"", ""N"", ""E"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 25, ""key_codes"": [68, 73, 78, 78, 69, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","dinner",113434,"[112067,112392,112650,112788,112897,113054]","[""D"",""I"",""N"",""N"",""E"",""R""]","BODY",25,"[68,73,78,78,69,82]",1600089417911,"carver_orig"
"26","1000","39",1600089536202,"{""word"": ""food"", ""word_submit_time"": 118291, ""key_onsets"": [117125, 117280, 117405, 117638], ""key_ids"": [""F"", ""O"", ""O"", ""D""], ""start_cue"": ""BODY"", ""word_count"": 26, ""key_codes"": [70, 79, 79, 68], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","food",118291,"[117125,117280,117405,117638]","[""F"",""O"",""O"",""D""]","BODY",26,"[70,79,79,68]",1600089417911,"carver_orig"
"27","1000","40",1600089541304,"{""word"": ""burger"", ""word_submit_time"": 123393, ""key_onsets"": [121293, 121618, 122132, 122463, 122566, 122755], ""key_ids"": [""B"", ""U"", ""R"", ""G"", ""E"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 27, ""key_codes"": [66, 85, 82, 71, 69, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","burger",123393,"[121293,121618,122132,122463,122566,122755]","[""B"",""U"",""R"",""G"",""E"",""R""]","BODY",27,"[66,85,82,71,69,82]",1600089417911,"carver_orig"
"28","1000","41",1600089544684,"{""word"": ""chips"", ""word_submit_time"": 126773, ""key_onsets"": [125291, 125636, 125958, 126259, 126395], ""key_ids"": [""C"", ""H"", ""I"", ""P"", ""S""], ""start_cue"": ""BODY"", ""word_count"": 28, ""key_codes"": [67, 72, 73, 80, 83], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","chips",126773,"[125291,125636,125958,126259,126395]","[""C"",""H"",""I"",""P"",""S""]","BODY",28,"[67,72,73,80,83]",1600089417911,"carver_orig"
"29","1000","42",1600089547355,"{""word"": ""fish"", ""word_submit_time"": 129444, ""key_onsets"": [128335, 128538, 128681, 128960], ""key_ids"": [""F"", ""I"", ""S"", ""H""], ""start_cue"": ""BODY"", ""word_count"": 29, ""key_codes"": [70, 73, 83, 72], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","fish",129444,"[128335,128538,128681,128960]","[""F"",""I"",""S"",""H""]","BODY",29,"[70,73,83,72]",1600089417911,"carver_orig"
"30","1000","43",1600089550460,"{""word"": ""sea"", ""word_submit_time"": 132549, ""key_onsets"": [131868, 132043, 132119], ""key_ids"": [""S"", ""E"", ""A""], ""start_cue"": ""BODY"", ""word_count"": 30, ""key_codes"": [83, 69, 65], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","sea",132549,"[131868,132043,132119]","[""S"",""E"",""A""]","BODY",30,"[83,69,65]",1600089417911,"carver_orig"
"31","1000","44",1600089555034,"{""word"": ""shark"", ""word_submit_time"": 137123, ""key_onsets"": [134696, 135721, 135805, 136065, 136621], ""key_ids"": [""S"", ""H"", ""A"", ""R"", ""K""], ""start_cue"": ""BODY"", ""word_count"": 31, ""key_codes"": [83, 72, 65, 82, 75], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","shark",137123,"[134696,135721,135805,136065,136621]","[""S"",""H"",""A"",""R"",""K""]","BODY",31,"[83,72,65,82,75]",1600089417911,"carver_orig"
"32","1000","45",1600089571362,"{""word"": ""dolphin"", ""word_submit_time"": 153451, ""key_onsets"": [151003, 151307, 151469, 151749, 152160, 152463, 152715], ""key_ids"": [""D"", ""O"", ""L"", ""P"", ""H"", ""I"", ""N""], ""start_cue"": ""BODY"", ""word_count"": 32, ""key_codes"": [68, 79, 76, 80, 72, 73, 78], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","dolphin",153451,"[151003,151307,151469,151749,152160,152463,152715]","[""D"",""O"",""L"",""P"",""H"",""I"",""N""]","BODY",32,"[68,79,76,80,72,73,78]",1600089417911,"carver_orig"
"33","1000","46",1600089591707,"{""word"": ""water"", ""word_submit_time"": 173796, ""key_onsets"": [166210, 167017, 172392, 172534, 172986, 173079, 173232], ""key_ids"": [""S"", ""\b"", ""W"", ""A"", ""T"", ""E"", ""R""], ""start_cue"": ""BODY"", ""word_count"": 33, ""key_codes"": [83, 8, 87, 65, 84, 69, 82], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","water",173796,"[166210,167017,172392,172534,172986,173079,173232]","[""S"",""\b"",""W"",""A"",""T"",""E"",""R""]","BODY",33,"[83,8,87,65,84,69,82]",1600089417911,"carver_orig"
"34","1000","47",1600089599376,"{""word"": ""rain"", ""word_submit_time"": 181465, ""key_onsets"": [180184, 180269, 180729, 180971], ""key_ids"": [""R"", ""A"", ""I"", ""N""], ""start_cue"": ""BODY"", ""word_count"": 34, ""key_codes"": [82, 65, 73, 78], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","rain",181465,"[180184,180269,180729,180971]","[""R"",""A"",""I"",""N""]","BODY",34,"[82,65,73,78]",1600089417911,"carver_orig"
"35","1000","48",1600089612209,"{""word"": ""umbrella"", ""word_submit_time"": 194298, ""key_onsets"": [191617, 191923, 192303, 192618, 192753, 193305, 193443, 193640], ""key_ids"": [""U"", ""M"", ""B"", ""R"", ""E"", ""L"", ""L"", ""A""], ""start_cue"": ""BODY"", ""word_count"": 35, ""key_codes"": [85, 77, 66, 82, 69, 76, 76, 65], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","umbrella",194298,"[191617,191923,192303,192618,192753,193305,193443,193640]","[""U"",""M"",""B"",""R"",""E"",""L"",""L"",""A""]","BODY",35,"[85,77,66,82,69,76,76,65]",1600089417911,"carver_orig"
"36","1000","49",1600089648062,"{""word"": ""drip"", ""word_submit_time"": 230151, ""key_onsets"": [209100, 209360, 210408, 210569, 228504, 228765, 229309, 229715], ""key_ids"": [""H"", ""U"", ""\b"", ""\b"", ""D"", ""R"", ""I"", ""P""], ""start_cue"": ""BODY"", ""word_count"": 36, ""key_codes"": [72, 85, 8, 8, 68, 82, 73, 80], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","drip",230151,"[209100,209360,210408,210569,228504,228765,229309,229715]","[""H"",""U"",""\b"",""\b"",""D"",""R"",""I"",""P""]","BODY",36,"[72,85,8,8,68,82,73,80]",1600089417911,"carver_orig"
"37","1000","50",1600089653461,"{""word"": ""pippette"", ""word_submit_time"": 235550, ""key_onsets"": [232902, 233163, 233448, 233598, 233804, 234208, 234378, 234522], ""key_ids"": [""P"", ""I"", ""P"", ""P"", ""E"", ""T"", ""T"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 37, ""key_codes"": [80, 73, 80, 80, 69, 84, 84, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","pippette",235550,"[232902,233163,233448,233598,233804,234208,234378,234522]","[""P"",""I"",""P"",""P"",""E"",""T"",""T"",""E""]","BODY",37,"[80,73,80,80,69,84,84,69]",1600089417911,"carver_orig"
"38","1000","51",1600089658247,"{""word"": ""science"", ""word_submit_time"": 240336, ""key_onsets"": [238603, 238912, 239199, 239315, 239625, 239760, 239876], ""key_ids"": [""S"", ""C"", ""I"", ""E"", ""N"", ""C"", ""E""], ""start_cue"": ""BODY"", ""word_count"": 38, ""key_codes"": [83, 67, 73, 69, 78, 67, 69], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","science",240336,"[238603,238912,239199,239315,239625,239760,239876]","[""S"",""C"",""I"",""E"",""N"",""C"",""E""]","BODY",38,"[83,67,73,69,78,67,69]",1600089417911,"carver_orig"
"39","1000","52",1600089661289,"{""word"": ""school"", ""word_submit_time"": 243378, ""key_onsets"": [241673, 241855, 242281, 242585, 242722, 242896], ""key_ids"": [""S"", ""C"", ""H"", ""O"", ""O"", ""L""], ""start_cue"": ""BODY"", ""word_count"": 39, ""key_codes"": [83, 67, 72, 79, 79, 76], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","school",243378,"[241673,241855,242281,242585,242722,242896]","[""S"",""C"",""H"",""O"",""O"",""L""]","BODY",39,"[83,67,72,79,79,76]",1600089417911,"carver_orig"
"40","1000","53",1600089665890,"{""word"": ""maths"", ""word_submit_time"": 247979, ""key_onsets"": [246087, 246190, 246634, 246772, 246990, 247551, 247652], ""key_ids"": [""M"", ""A"", ""T"", ""H"", ""A"", ""\b"", ""S""], ""start_cue"": ""BODY"", ""word_count"": 40, ""key_codes"": [77, 65, 84, 72, 65, 8, 83], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","maths",247979,"[246087,246190,246634,246772,246990,247551,247652]","[""M"",""A"",""T"",""H"",""A"",""\b"",""S""]","BODY",40,"[77,65,84,72,65,8,83]",1600089417911,"carver_orig"
"41","1000","54",1600089674019,"{""word"": ""numbers"", ""word_submit_time"": 256108, ""key_onsets"": [254247, 254521, 254744, 255150, 255262, 255434, 255721], ""key_ids"": [""N"", ""U"", ""M"", ""B"", ""E"", ""R"", ""S""], ""start_cue"": ""BODY"", ""word_count"": 41, ""key_codes"": [78, 85, 77, 66, 69, 82, 83], ""fa_start_time"": 1600089417911, ""phase"": ""fa1"", ""condition"": ""intact""}","intact",1,"debug2zFyK:debug7vXb8","FA1","numbers",256108,"[254247,254521,254744,255150,255262,255434,255721]","[""N"",""U"",""M"",""B"",""E"",""R"",""S""]","BODY",41,"[78,85,77,66,69,82,83]",1600089417911,"carver_orig"
