"","ID","Trial","Timestamp","Datastring","condition","counterbalance","phase","word","submit_time","key_onsets","key_ids","start_cue","word_count","key_codes","start_time","experiment"
"1","1000",14,1641246021742,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 1, ""word_submit_time"": 3494, ""word"": ""star"", ""key_ids"": [""S"", ""T"", ""A"", ""R""], ""key_codes"": [83, 84, 65, 82], ""key_onsets"": [2664, 2815, 2911, 3032]}","intact",1,"FA1","star",3494,"[2664,2815,2911,3032]","[""S"",""T"",""A"",""R""]"," Enter a word to begin!",1,"[83,84,65,82]",1641246018248,"carver_neutralcue"
"2","1000",15,1641246025728,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 2, ""word_submit_time"": 7480, ""word"": ""light"", ""key_ids"": [""L"", ""I"", ""G"", ""H"", ""T""], ""key_codes"": [76, 73, 71, 72, 84], ""key_onsets"": [6309, 6519, 6702, 6808, 6952]}","intact",1,"FA1","light",7480,"[6309,6519,6702,6808,6952]","[""L"",""I"",""G"",""H"",""T""]"," Enter a word to begin!",2,"[76,73,71,72,84]",1641246018248,"carver_neutralcue"
"3","1000",16,1641246033285,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 3, ""word_submit_time"": 15037, ""word"": ""shower"", ""key_ids"": [""S"", ""H"", ""O"", ""W"", ""E"", ""R""], ""key_codes"": [83, 72, 79, 87, 69, 82], ""key_onsets"": [14084, 14220, 14372, 14556, 14796, 14900]}","intact",1,"FA1","shower",15037,"[14084,14220,14372,14556,14796,14900]","[""S"",""H"",""O"",""W"",""E"",""R""]"," Enter a word to begin!",3,"[83,72,79,87,69,82]",1641246018248,"carver_neutralcue"
"4","1000",17,1641246035773,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 4, ""word_submit_time"": 17525, ""word"": ""rain"", ""key_ids"": [""R"", ""A"", ""I"", ""N""], ""key_codes"": [82, 65, 73, 78], ""key_onsets"": [16677, 16836, 16948, 17180]}","intact",1,"FA1","rain",17525,"[16677,16836,16948,17180]","[""R"",""A"",""I"",""N""]"," Enter a word to begin!",4,"[82,65,73,78]",1641246018248,"carver_neutralcue"
"5","1000",18,1641246039045,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 5, ""word_submit_time"": 20797, ""word"": ""coat"", ""key_ids"": [""C"", ""O"", ""A"", ""T""], ""key_codes"": [67, 79, 65, 84], ""key_onsets"": [19997, 20148, 20300, 20468]}","intact",1,"FA1","coat",20797,"[19997,20148,20300,20468]","[""C"",""O"",""A"",""T""]"," Enter a word to begin!",5,"[67,79,65,84]",1641246018248,"carver_neutralcue"
"6","1000",19,1641246044341,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 6, ""word_submit_time"": 26093, ""word"": ""stand"", ""key_ids"": [""S"", ""T"", ""A"", ""N"", ""D""], ""key_codes"": [83, 84, 65, 78, 68], ""key_onsets"": [25134, 25206, 25382, 25686, 25798]}","intact",1,"FA1","stand",26093,"[25134,25206,25382,25686,25798]","[""S"",""T"",""A"",""N"",""D""]"," Enter a word to begin!",6,"[83,84,65,78,68]",1641246018248,"carver_neutralcue"
"7","1000",20,1641246046222,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 7, ""word_submit_time"": 27974, ""word"": ""up"", ""key_ids"": [""U"", ""P""], ""key_codes"": [85, 80], ""key_onsets"": [27343, 27510]}","intact",1,"FA1","up",27974,"[27343,27510]","[""U"",""P""]"," Enter a word to begin!",7,"[85,80]",1641246018248,"carver_neutralcue"
"8","1000",21,1641246049630,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 8, ""word_submit_time"": 31382, ""word"": ""down"", ""key_ids"": [""D"", ""O"", ""W"", ""N""], ""key_codes"": [68, 79, 87, 78], ""key_onsets"": [30591, 30735, 30878, 31109]}","intact",1,"FA1","down",31382,"[30591,30735,30878,31109]","[""D"",""O"",""W"",""N""]"," Enter a word to begin!",8,"[68,79,87,78]",1641246018248,"carver_neutralcue"
"9","1000",22,1641246053071,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 9, ""word_submit_time"": 34823, ""word"": ""stairs"", ""key_ids"": [""S"", ""T"", ""A"", ""I"", ""R"", ""S""], ""key_codes"": [83, 84, 65, 73, 82, 83], ""key_onsets"": [33502, 33653, 33838, 34038, 34294, 34422]}","intact",1,"FA1","stairs",34823,"[33502,33653,33838,34038,34294,34422]","[""S"",""T"",""A"",""I"",""R"",""S""]"," Enter a word to begin!",9,"[83,84,65,73,82,83]",1641246018248,"carver_neutralcue"
"10","1000",23,1641246061434,"{""phase"": ""fa1"", ""condition"": ""intact"", ""start_cue"": ""Enter a word to begin!"", ""fa_start_time"": 1641246018248, ""word_count"": 10, ""word_submit_time"": 43186, ""word"": ""carpet"", ""key_ids"": [""C"", ""A"", ""R"", ""E"", ""\b"", ""P"", ""E"", ""T""], ""key_codes"": [67, 65, 82, 69, 8, 80, 69, 84], ""key_onsets"": [40706, 40858, 40969, 41362, 42154, 42674, 42850, 42994]}","intact",1,"FA1","carpet",43186,"[40706,40858,40969,41362,42154,42674,42850,42994]","[""C"",""A"",""R"",""E"",""\b"",""P"",""E"",""T""]"," Enter a word to begin!",10,"[67,65,82,69,8,80,69,84]",1641246018248,"carver_neutralcue"
