participantID,timestamp,current_double_press_count,time_since_last_word_start,word_count,word_text,word_key_onsets,word_key_chars,word_key_codes,word_double_press_count
1256,64778,4.0,6209,16,frenchfries,"[3040, 272, 240, 224, 288, 208, 273, 256, 303, 145, 319]","['F', 'R', 'E', 'N', 'C', 'H', 'F', 'R', 'I', 'E', 'S']","[70, 82, 69, 78, 67, 72, 70, 82, 73, 69, 83]",1
1256,150024,5.0,1952,41,,[],[],[],1
1257,37415,1.0,1611,10,,[],[],[],1
1257,99945,2.0,2965,33,,[],[],[],1
1257,104880,3.0,2138,34,soup,"[942, 98, 119, 226]","['S', 'O', 'U', 'P']","[83, 79, 85, 80]",1
1257,129815,4.0,991,44,,[],[],[],1
1257,178601,5.0,955,55,,[],[],[],1
1258,5304,1.0,1168,2,,[],[],[],1
1258,22343,2.0,1567,9,,[],[],[],1
1258,23551,3.0,2775,9,,[],[],[],2
1258,72358,4.0,2655,23,,[],[],[],1
1258,73750,5.0,4047,23,,[],[],[],2
1258,75118,6.0,5415,23,,[],[],[],3
1258,103998,7.0,2856,33,,[],[],[],1
1258,107565,8.0,6423,33,,[],[],[],2
1258,109438,9.0,8296,33,,[],[],[],3
1258,111237,10.0,10095,33,,[],[],[],4
1258,112662,11.0,11520,33,,[],[],[],5
1258,130486,12.0,2848,38,,[],[],[],1
1258,136494,13.0,8856,38,,[],[],[],2
1258,138950,14.0,11311,38,,[],[],[],3
1258,141430,15.0,13792,38,,[],[],[],4
1258,155469,16.0,2720,43,,[],[],[],1
1260,900,1.0,897,0,,[],[],[],1
1260,19118,2.0,597,4,,[],[],[],1
1260,54717,3.0,3894,15,,[],[],[],1
1260,66312,4.0,1570,18,,[],[],[],1
1260,80147,5.0,519,21,,[],[],[],1
1260,101915,6.0,435,27,,[],[],[],1
1260,105191,7.0,391,28,,[],[],[],1
1260,169725,8.0,866,51,,[],[],[],1
1261,6128,1.0,6127,0,CHOCOLATE,"[3015, 103, 553, 640, 256, 288, 72, 193, 167]","['C', 'H', 'O', 'C', 'O', 'L', 'A', 'T', 'E']","[67, 72, 79, 67, 79, 76, 65, 84, 69]",1
1261,36399,2.0,1969,5,,[],[],[],1
1261,52902,3.0,553,8,,[],[],[],1
1262,2515,1.0,496,1,,[],[],[],1
1262,11435,2.0,3017,4,,[],[],[],1
1262,20105,3.0,529,8,,[],[],[],1
1262,30089,4.0,547,13,,[],[],[],1
1262,39941,5.0,1098,17,,[],[],[],1
1262,48113,6.0,487,23,,[],[],[],1
1262,49833,7.0,2207,23,,[],[],[],2
1262,65228,8.0,469,30,,[],[],[],1
1262,73051,9.0,2523,33,,[],[],[],1
1262,84073,10.0,471,39,,[],[],[],1
1262,109965,11.0,605,49,,[],[],[],1
1262,129624,12.0,544,54,,[],[],[],1
1262,139269,13.0,2213,57,,[],[],[],1
1262,146753,14.0,3722,59,,[],[],[],1
1262,156499,15.0,695,64,,[],[],[],1
1262,181367,16.0,2076,73,,[],[],[],1
